date,regime,active_CHAMP,CHAMP_equity,CHAMP_cash,CHAMP_dd_%,CHAMP_ret_%,k_today,VIX,scale
2017-07-14,BULL,longbyungi,1572643.6391350946,0.0,-0.24091023417779356,2.285685103250401,1.2,9.899999618530273,2.0
2017-07-17,BULL,longbyungi,1582489.815324255,1582489.815324255,0.0,0.6260907394491255,1.2,9.510000228881836,2.0
2017-07-18,BULL,longbyungi,1601404.5269910735,2.3283064365386963e-10,0.0,1.1952501358084788,1.2,9.819999694824219,2.0
2017-07-19,BULL,longbyungi,1624368.3137664113,1624368.3137664113,0.0,1.4339778855555707,1.2,9.890000343322754,2.0
2017-07-20,BULL,longbyungi,1624368.3137664113,1624368.3137664113,0.0,0.0,1.2,9.789999961853027,2.0
2017-07-21,BULL,longbyungi,1624368.3137664113,1624368.3137664113,0.0,0.0,1.2,9.579999923706055,2.0
2017-07-24,BULL,longbyungi,1624368.3137664113,1624368.3137664113,0.0,0.0,1.2,9.359999656677246,2.0
2017-07-25,BULL,longbyungi,1624368.3137664113,1624368.3137664113,0.0,0.0,1.2,9.430000305175781,2.0
2017-07-26,BULL,longbyungi,1611473.0670442197,0.0,-0.7938622425040731,-0.7938622425040731,1.2,9.430000305175781,2.0
2017-07-27,BULL,longbyungi,1626875.5510666927,1626875.5510666927,0.0,0.9558015171003964,1.2,9.600000381469727,2.0
2017-07-28,BULL,longbyungi,1610426.7428591666,0.0,-1.011067392139564,-1.011067392139564,1.18694366048514,10.109999656677246,1.9782394341419
2017-07-31,BULL,longbyungi,1612265.8201802592,1612265.8201802592,-0.8980238763102943,0.11419813594424344,1.166180762340745,10.289999961853027,1.9436346039012415
2017-08-01,BULL,longbyungi,1612265.8201802592,1612265.8201802592,-0.8980238763102943,0.0,1.169590617183426,10.260000228881836,1.9493176953057103
2017-08-02,BULL,longbyungi,1612265.8201802592,1612265.8201802592,-0.8980238763102943,0.0,1.1892963150176197,10.09000015258789,1.9821605250293663
2017-08-03,BULL,longbyungi,1612265.8201802592,1612265.8201802592,-0.8980238763102943,0.0,1.1673152054189484,10.279999732971191,1.945525342364914
2017-08-04,BULL,longbyungi,1580884.2539222038,0.0,-2.8269708223431,-1.946426319113237,1.1494253335553701,10.4399995803833,1.9157088892589502
2017-08-07,BULL,longbyungi,1635747.8349178508,0.0,0.0,3.4704362991490045,1.1964107995489681,10.029999732971191,1.9940179992482803
2017-08-08,BULL,longbyungi,1591994.8069244463,0.0,-2.674802745228877,-2.674802745228877,1.2,9.930000305175781,2.0
2017-08-09,BULL,longbyungi,1550386.66291474,-2.3283064365386963e-10,-5.218479901420614,-2.6135854105007184,1.0948905071380695,10.960000038146973,1.8248175118967824
2017-08-10,BULL,longbyungi,1516786.7036896877,1516786.7036896877,-7.27258374969132,-2.1671986755796846,1.080108044178728,11.109999656677246,1.8001800736312135
2017-08-11,BEAR,yangbyungi,1526382.02904934,722459.5475946036,-6.685982003699453,0.6326087469194608,0.7481296331089068,16.040000915527344,1.246882721848178
2017-08-14,BULL,longbyungi,1583362.9752248595,351734.58498960873,-3.202502156796194,3.7330723954479783,0.773694379298221,15.510000228881836,1.2894906321637019
2017-08-15,BULL,longbyungi,1593987.9522794916,1593987.9522794916,-2.5529535633135314,0.6710386197531948,0.9732360157544213,12.329999923706055,1.622060026257369
2017-08-16,BULL,longbyungi,1593987.9522794916,1593987.9522794916,-2.5529535633135314,0.0,0.9966777440216144,12.039999961853027,1.6611295733693574
2017-08-17,BULL,longbyungi,1593987.9522794916,1593987.9522794916,-2.5529535633135314,0.0,1.0221465275937627,11.739999771118164,1.7035775459896045
2017-08-18,BULL,longbyungi,1593987.9522794916,1593987.9522794916,-2.5529535633135314,0.0,0.7717041705986566,15.550000190734863,1.2861736176644276
2017-08-21,BULL,longbyungi,1593987.9522794916,1593987.9522794916,-2.5529535633135314,0.0,0.8415147130008812,14.260000228881836,1.4025245216681355
2017-08-22,BEAR,yangbyungi,1600717.7826970834,578862.9162589348,-2.1415313212092113,0.4222008333229832,0.9097801654100796,13.1899995803833,1.516300275683466
2017-08-23,BULL,longbyungi,1610284.2537542414,0.0,-1.5566935575304086,0.5976363329355472,1.0572686869325112,11.350000381469727,1.7621144782208522
2017-08-24,BULL,longbyungi,1632887.9803179996,1632887.9803179996,-0.1748346865453665,1.4037103394049621,0.9795918367346939,12.25,1.6326530612244898
2017-08-25,BULL,longbyungi,1632887.9803179996,1632887.9803179996,-0.1748346865453665,0.0,0.9811938224983554,12.229999542236328,1.6353230374972592
2017-08-28,BULL,longbyungi,1632887.9803179996,1632887.9803179996,-0.1748346865453665,0.0,1.0638298124178376,11.279999732971191,1.7730496873630626
2017-08-29,BULL,longbyungi,1682330.0953979564,0.0,0.0,3.027893871221221,1.0600706999565286,11.319999694824219,1.7667844999275477
2017-08-30,BULL,longbyungi,1738915.0481444844,2.3283064365386963e-10,0.0,3.3634869221752073,1.0256410423611542,11.699999809265137,1.7094017372685903
2017-08-31,BULL,longbyungi,1760454.701223836,0.0,0.0,1.2386834596857188,1.0695186911236807,11.220000267028809,1.7825311518728013
2017-09-01,BULL,longbyungi,1754163.1418337529,0.0,-0.3573826344812736,-0.3573826344812736,1.1331444595935671,10.59000015258789,1.888574099322612
2017-09-05,BULL,longbyungi,1717051.9041829421,1717051.9041829421,-2.4654310622546083,-2.115609247838579,1.184600184050668,10.130000114440918,1.9743336400844467
2017-09-06,BULL,longbyungi,1717051.9041829421,1717051.9041829421,-2.4654310622546083,0.0,0.9811938224983554,12.229999542236328,1.6353230374972592
2017-09-07,BULL,longbyungi,1717051.9041829421,1717051.9041829421,-2.4654310622546083,0.0,1.0318142632775777,11.630000114440918,1.7196904387959628
2017-09-08,BULL,longbyungi,1717051.9041829421,1717051.9041829421,-2.4654310622546083,0.0,1.038961021803802,11.550000190734863,1.7316017030063364
2017-09-11,BULL,longbyungi,1744216.1950709573,17000.49785037199,-0.9224040892157004,1.5820308531058203,0.9900990192498218,12.119999885559082,1.6501650320830363
2017-09-12,BULL,longbyungi,1765698.5808179884,1765698.5808179884,0.0,1.2316354937959462,1.1183597867609023,10.729999542236328,1.8639329779348373
2017-09-13,BULL,longbyungi,1760443.7384997567,0.0,-0.29760698543447317,-0.29760698543447317,1.1342155091241752,10.579999923706055,1.8903591818736256
2017-09-14,BULL,longbyungi,1755643.1684549297,0.0,-0.5694863479133727,-0.2726909096747332,1.1428571428571428,10.5,1.9047619047619047
2017-09-15,BULL,longbyungi,1814285.7924701646,0.0,0.0,3.3402359356909495,1.1494253335553701,10.4399995803833,1.9157088892589502
2017-09-18,BULL,longbyungi,1855215.971469401,-2.3283064365386963e-10,0.0,2.255994020848817,1.179940994098097,10.170000076293945,1.9665683234968283
2017-09-19,BULL,longbyungi,1872059.065596426,1872059.065596426,0.0,0.9078778097023621,1.182266054285587,10.149999618530273,1.9704434238093118
2017-09-20,BULL,longbyungi,1872059.065596426,1872059.065596426,0.0,0.0,1.1787818900063178,10.180000305175781,1.9646364833438632
2017-09-21,BULL,longbyungi,1872059.065596426,1872059.065596426,0.0,0.0,1.2,9.779999732971191,2.0
2017-09-22,BULL,longbyungi,1895017.9610658495,0.0,0.0,1.226398028318032,1.2,9.670000076293945,2.0
2017-09-25,BULL,longbyungi,1863955.8275124636,1863955.8275124636,-1.6391471844369843,-1.6391471844369843,1.2,9.59000015258789,2.0
2017-09-26,BULL,longbyungi,1863955.8275124636,1863955.8275124636,-1.6391471844369843,0.0,1.1753183109858143,10.210000038146973,1.958863851643024
2017-09-27,BULL,longbyungi,1903044.334370341,0.0,0.0,2.0970725958695535,1.179940994098097,10.170000076293945,1.9665683234968283
2017-09-28,BULL,longbyungi,1913784.0786420803,-2.3283064365386963e-10,0.0,0.5643454583675211,1.2,9.869999885559082,2.0
2017-09-29,BULL,longbyungi,1929850.2347438147,2.3283064365386963e-10,0.0,0.8394968001371517,1.2,9.550000190734863,2.0
2017-10-02,BULL,longbyungi,1931036.7173547402,0.0,0.0,0.06148055375307937,1.2,9.510000228881836,2.0
2017-10-03,BULL,longbyungi,1941407.162897026,1941407.162897026,0.0,0.5370403084044906,1.2,9.449999809265137,2.0
2017-10-04,BULL,longbyungi,1941407.162897026,1941407.162897026,0.0,0.0,1.2,9.510000228881836,2.0
2017-10-05,BULL,longbyungi,1941407.162897026,1941407.162897026,0.0,0.0,1.2,9.630000114440918,2.0
2017-10-06,BULL,longbyungi,1968017.8530382647,0.0,0.0,1.370690839603661,1.2,9.1899995803833,2.0
2017-10-09,BULL,longbyungi,1986496.294184939,1986496.294184939,0.0,0.9389366624976025,1.2,9.649999618530273,2.0
2017-10-10,BULL,longbyungi,1986496.294184939,1986496.294184939,0.0,0.0,1.1616650618226534,10.329999923706055,1.9361084363710892
2017-10-11,BULL,longbyungi,2014790.8318281427,-2.3283064365386963e-10,0.0,1.4243438422729682,1.1904761994867188,10.079999923706055,1.9841269991445314
2017-10-12,BULL,longbyungi,2006807.1212842397,2006807.1212842397,-0.3962550562461642,-0.3962550562461642,1.2,9.850000381469727,2.0
2017-10-13,BULL,longbyungi,1996576.1718115415,-2.3283064365386963e-10,-0.9040471958110863,-0.5098122965674468,1.2,9.90999984741211,2.0
2017-10-16,BULL,longbyungi,2016428.8133540358,2016428.8133540358,0.0,0.9943342920135878,1.2,9.609999656677246,2.0
2017-10-17,BULL,longbyungi,2016428.8133540358,2016428.8133540358,0.0,0.0,1.2,9.90999984741211,2.0
2017-10-18,BULL,longbyungi,2016428.8133540358,2016428.8133540358,0.0,0.0,1.1639184783317527,10.3100004196167,1.9398641305529212
2017-10-19,BULL,longbyungi,2021115.436367972,2.3283064365386963e-10,0.0,0.23242194234174285,1.1916584273749047,10.069999694824219,1.9860973789581746
2017-10-20,BULL,longbyungi,2058616.9352408042,2058616.9352408042,0.0,1.8554852532433275,1.1940298280852621,10.050000190734863,1.990049713475437
2017-10-23,BULL,longbyungi,2030071.5534224745,-2.3283064365386963e-10,-1.3866291163581956,-1.3866291163581956,1.2,9.970000267028809,2.0
2017-10-24,BULL,longbyungi,2037394.6009332642,0.0,-1.030902541616252,0.3607285417326134,1.0840108699922189,11.069999694824219,1.806684783320365
2017-10-25,BULL,longbyungi,1997629.9422880977,1997629.9422880977,-2.9625226485165745,-1.951740650875955,1.075268831906183,11.15999984741211,1.7921147198436385
2017-10-26,BULL,longbyungi,1991499.665712119,0.0,-3.2603088209237074,-0.30687748747683097,1.0685663837177979,11.229999542236328,1.7809439728629965
2017-10-27,BULL,longbyungi,2078800.6236453506,0.0,0.0,4.3836792662485635,1.0619468847300624,11.300000190734863,1.7699114745501041
2017-10-30,BULL,longbyungi,2063854.3911793127,-2.3283064365386963e-10,-0.7189834511319493,-0.7189834511319493,1.2,9.800000190734863,2.0
2017-10-31,BULL,longbyungi,2075489.3658120257,0.0,-0.15928693669132743,0.563749782079559,1.1428571428571428,10.5,1.9047619047619047
2017-11-01,BULL,longbyungi,2125722.7105085645,2125722.7105085645,0.0,2.4203132776295933,1.1787818900063178,10.180000305175781,1.9646364833438632
2017-11-02,BULL,longbyungi,2117623.2648733803,-4.656612873077393e-10,-0.3810207980158631,-0.3810207980158631,1.176470610234702,10.199999809265137,1.9607843503911702
2017-11-03,BULL,longbyungi,2193851.460619562,0.0,0.0,3.599705245528617,1.2,9.930000305175781,2.0
2017-11-06,BULL,longbyungi,2249619.360861743,0.0,0.0,2.542008939221052,1.2,9.140000343322754,2.0
2017-11-07,BULL,longbyungi,2238612.0784609583,2238612.0784609583,-0.48929532667998377,-0.48929532667998377,1.2,9.399999618530273,2.0
2017-11-08,BULL,longbyungi,2241724.9646381745,0.0,-0.35092142079290456,0.13905429203957542,1.2,9.890000343322754,2.0
2017-11-09,BULL,longbyungi,2174107.127601531,2174107.127601531,-3.3566671132882697,-3.016330642843046,1.2,9.779999732971191,2.0
2017-11-10,BULL,longbyungi,2174107.127601531,2174107.127601531,-3.3566671132882697,0.0,1.1428571428571428,10.5,1.9047619047619047
2017-11-13,BULL,longbyungi,2191169.9140207064,0.0,-2.5981927368657898,0.7848181077442673,1.0628875146630594,11.289999961853027,1.771479191105099
2017-11-14,BULL,longbyungi,2173146.9677179465,2173146.9677179465,-3.399348106361544,-0.8225261850957288,1.0434782608695652,11.5,1.7391304347826086
2017-11-15,BULL,longbyungi,2173146.9677179465,2173146.9677179465,-3.399348106361544,0.0,1.0353753099235776,11.59000015258789,1.7256255165392962
2017-11-16,BULL,longbyungi,2202290.5075811017,187026.37477644673,-2.103860506539701,1.3410754217768828,0.9139375396350455,13.130000114440918,1.523229232725076
2017-11-17,BULL,longbyungi,2230380.4403842185,2230380.4403842185,-0.8552078103628458,1.2754871669482748,1.0204081434053665,11.760000228881836,1.7006802390089442
2017-11-20,BULL,longbyungi,2253864.518889647,-4.656612873077393e-10,0.0,1.0529180618793044,1.0498687383731835,11.430000305175781,1.7497812306219724
2017-11-21,BULL,longbyungi,2296268.613850444,0.0,0.0,1.8813950264271906,1.1267606037394422,10.649999618530273,1.877934339565737
2017-11-22,BULL,longbyungi,2314272.558393654,2314272.558393654,0.0,0.7840521981886228,1.2,9.729999542236328,2.0
2017-11-24,BULL,longbyungi,2319294.4802599666,0.0,0.0,0.21699785740874056,1.2,9.880000114440918,2.0
2017-11-27,BULL,longbyungi,2275928.1194450217,2275928.1194450217,-1.8698083052430703,-1.8698083052430703,1.2,9.670000076293945,2.0
2017-11-28,BULL,longbyungi,2275928.1194450217,2275928.1194450217,-1.8698083052430703,0.0,1.2,9.869999885559082,2.0
2017-11-29,BULL,longbyungi,2275928.1194450217,2275928.1194450217,-1.8698083052430703,0.0,1.1964107995489681,10.029999732971191,1.9940179992482803
2017-11-30,BULL,longbyungi,2275928.1194450217,2275928.1194450217,-1.8698083052430703,0.0,1.1214953470942302,10.699999809265137,1.8691589118237169
2017-12-01,BULL,longbyungi,2275928.1194450217,2275928.1194450217,-1.8698083052430703,0.0,1.0638298124178376,11.279999732971191,1.7730496873630626
2017-12-04,BULL,longbyungi,2275928.1194450217,2275928.1194450217,-1.8698083052430703,0.0,1.0498687383731835,11.430000305175781,1.7497812306219724
2017-12-05,BEAR,yangbyungi,2271260.7143632774,1046902.9626811554,-2.0710507572675785,-0.20507699877984065,1.0273972334300725,11.680000305175781,1.7123287223834542
2017-12-06,BEAR,yangbyungi,2274015.1586581254,578254.6042136115,-1.9522885941058221,0.12127380522319875,1.0591350468495668,11.329999923706055,1.7652250780826113
2017-12-07,BEAR,yangbyungi,2313266.6557974797,2313266.6557974797,-0.25989905610481756,1.7260877523136653,1.0889291743673124,11.020000457763672,1.814881957278854
2017-12-08,BULL,longbyungi,2313266.6557974797,2313266.6557974797,-0.25989905610481756,0.0,1.1811023799431024,10.15999984741211,1.9685039665718373
2017-12-11,BULL,longbyungi,2305608.6595114097,0.0,-0.5900855137215166,-0.33104684524274397,1.2,9.579999923706055,2.0
2017-12-12,BULL,longbyungi,2285366.4781098817,2285366.4781098817,-1.4628587460046028,-0.8779539111298029,1.2,9.34000015258789,2.0
2017-12-13,BULL,longbyungi,2227903.8600616558,4.656612873077393e-10,-3.9404491743569747,-2.5143721411259423,1.2,9.920000076293945,2.0
2017-12-14,BULL,longbyungi,2186270.1309422534,0.0,-5.735552360854268,-1.8687399337891653,1.1787818900063178,10.180000305175781,1.9646364833438632
2017-12-15,BULL,longbyungi,2245994.289983018,0.0,-3.1604520642300127,2.731783149551803,1.1439466407844239,10.489999771118164,1.9065777346407067
2017-12-18,BULL,longbyungi,2357929.859897775,0.0,0.0,4.983786931871648,1.2,9.420000076293945,2.0
2017-12-19,BULL,longbyungi,2344853.4050942557,2344853.4050942557,-0.554573527648794,-0.554573527648794,1.2,9.529999732971191,2.0
2017-12-20,BULL,longbyungi,2344853.4050942557,2344853.4050942557,-0.554573527648794,0.0,1.1964107995489681,10.029999732971191,1.9940179992482803
2017-12-21,BULL,longbyungi,2344853.4050942557,2344853.4050942557,-0.554573527648794,0.0,1.2,9.720000267028809,2.0
2017-12-22,BULL,longbyungi,2338934.4735899656,4.656612873077393e-10,-0.8055959013400393,-0.2524222406156018,1.2,9.619999885559082,2.0
2017-12-26,BULL,longbyungi,2255646.2527535805,2255646.2527535805,-4.337856222263925,-3.560947165336714,1.2,9.899999618530273,2.0
2017-12-27,BULL,longbyungi,2255551.802255,0.0,-4.3418618757053995,-0.004187292154744782,1.170731707317073,10.25,1.951219512195122
2017-12-28,BULL,longbyungi,2281075.595546011,2281075.595546011,-3.2593956953026693,1.1315986299003766,1.1461317759264371,10.470000267028809,1.910219626544062
2017-12-29,BULL,longbyungi,2281075.595546011,2281075.595546011,-3.2593956953026693,0.0,1.1787818900063178,10.180000305175781,1.9646364833438632
2018-01-02,BULL,longbyungi,2389869.568068872,4.656612873077393e-10,0.0,4.769415478175754,1.0869565254949367,11.039999961853027,1.8115942091582278
2018-01-03,BULL,longbyungi,2467552.1189788743,0.0,0.0,3.250493330176729,1.2,9.770000457763672,2.0
2018-01-04,BULL,longbyungi,2516746.5510521624,2516746.5510521624,0.0,1.9936532118173034,1.2,9.149999618530273,2.0
2018-01-05,BULL,longbyungi,2494968.3113716436,0.0,-0.8653330495839606,-0.8653330495839606,1.2,9.220000267028809,2.0
2018-01-08,BULL,longbyungi,2509098.3339261045,-4.656612873077393e-10,-0.30389302104578686,0.566340762327866,1.2,9.220000267028809,2.0
2018-01-09,BULL,longbyungi,2519351.306330913,2519351.306330913,0.0,0.40863174895044985,1.2,9.520000457763672,2.0
2018-01-10,BULL,longbyungi,2519351.306330913,2519351.306330913,0.0,0.0,1.1904761994867188,10.079999923706055,1.9841269991445314
2018-01-11,BULL,longbyungi,2519351.306330913,2519351.306330913,0.0,0.0,1.2,9.819999694824219,2.0
2018-01-12,BULL,longbyungi,2519583.0336530297,-4.656612873077393e-10,0.0,0.009197896360624291,1.2,9.880000114440918,2.0
2018-01-16,BULL,longbyungi,2504696.449813066,-4.656612873077393e-10,-0.5908352152371954,-0.5908352152371954,1.1811023799431024,10.15999984741211,1.9685039665718373
2018-01-17,BULL,longbyungi,2675401.2808705373,-4.656612873077393e-10,0.0,6.815389987485765,1.0291595331935919,11.65999984741211,1.7152658886559866
2018-01-18,BULL,longbyungi,2668887.8168388475,0.0,-0.24345746106432253,-0.24345746106432253,1.0075566879715323,11.90999984741211,1.6792611466192204
2018-01-19,BULL,longbyungi,2697819.7008433123,2697819.7008433123,0.0,1.0840427170420774,0.9819967052191971,12.220000267028809,1.6366611753653286
2018-01-22,BULL,longbyungi,2706496.591515961,0.0,0.0,0.32162604009216,1.0647736923323234,11.270000457763672,1.7746228205538723
2018-01-23,BULL,longbyungi,2738725.7678495105,2738725.7678495105,0.0,1.190807940958738,1.0879420027662607,11.029999732971191,1.8132366712771013
2018-01-24,BULL,longbyungi,2738725.7678495105,2738725.7678495105,0.0,0.0,1.081081043927956,11.100000381469727,1.8018017398799264
2018-01-25,BULL,longbyungi,2738725.7678495105,2738725.7678495105,0.0,0.0,1.0462074734640334,11.470000267028809,1.7436791224400559
2018-01-26,BULL,longbyungi,2839064.9776764703,0.0,0.0,3.6637187631147095,1.0362694368791954,11.579999923706055,1.7271157281319924
2018-01-29,BULL,longbyungi,2783416.050656172,0.0,-1.9601145961034683,-1.9601145961034683,1.0830324984322042,11.079999923706055,1.8050541640536737
2018-01-30,BEAR,yangbyungi,2635490.219698722,2635490.219698722,-7.170486043061852,-5.3145425716208505,0.8670520135620204,13.84000015258789,1.445086689270034
2018-01-31,BEAR,yangbyungi,2635490.219698722,2635490.219698722,-7.170486043061852,0.0,0.8113590284618587,14.789999961853027,1.3522650474364313
2018-02-01,BULL,longbyungi,2630852.9553464856,299752.94307494303,-7.333823775332826,-0.1759545270771823,0.8862629271645677,13.539999961853027,1.4771048786076129
2018-02-02,BULL,longbyungi,2556826.0800546254,2556826.0800546254,-9.94126234662065,-2.8137975230208445,0.8908685792214124,13.470000267028809,1.4847809653690207
2018-02-05,BEAR,yangbyungi,2428648.011112109,878305.4039438018,-14.456061055011581,-5.013171210291246,0.6932409226014208,17.309999465942383,1.1554015376690348
2018-02-06,BEAR,yangbyungi,2415382.9494778076,2415382.9494778076,-14.92329451879646,-0.546191196649648,0.3215434109894765,37.31999969482422,0.5359056849824608
2018-02-07,BEAR,yangbyungi,2369187.1433595894,1896164.6950332646,-16.550443121644765,-1.9125665405647418,0.4002668506747039,29.979999542236328,0.6671114177911732
2018-02-08,BEAR,yangbyungi,2411601.692998505,1965703.6550140106,-15.056481202054306,1.790257462682776,0.4327443273744909,27.729999542236328,0.7212405456241515
2018-02-09,BEAR,yangbyungi,2379288.19707905,1781989.899352992,-16.194655078789644,-1.3399184456234892,0.35863718853383597,33.459999084472656,0.5977286475563933
2018-02-12,BEAR,yangbyungi,2400291.5682377284,1801921.2625156185,-15.454856189936173,0.8827585991669107,0.4129387550080209,29.059999465942383,0.6882312583467015
2018-02-13,NEUTRAL,longbyungi,2394254.1310666427,1267181.9080141683,-15.667512019181295,-0.25152932464443944,0.4685669548617504,25.610000610351562,0.780944924769584
2018-02-14,BEAR,yangbyungi,2418620.143679617,1684516.414303516,-14.809271267223734,1.0176869822134949,0.48057670524572826,24.969999313354492,0.8009611754095471
2018-02-15,NEUTRAL,longbyungi,2438233.328950735,2438233.328950735,-14.11843870702042,0.8109245812068178,0.6230529520973258,19.260000228881836,1.0384215868288764
2018-02-16,NEUTRAL,longbyungi,2425220.304682458,908761.2311466113,-14.57679469290304,-0.5337070949594902,0.6272870113141772,19.1299991607666,1.0454783521902953
2018-02-20,BULL,longbyungi,2476903.750689193,921796.6808778176,-12.75635569579936,2.1310825209135853,0.6166495665241285,19.459999084472656,1.0277492775402142
2018-02-21,BULL,longbyungi,2503498.5729606794,2503498.5729606794,-11.819609884040872,1.0737123824083428,0.5825242610575063,20.600000381469727,0.9708737684291772
2018-02-22,BULL,longbyungi,2503498.5729606794,2503498.5729606794,-11.819609884040872,0.0,0.5994005856951142,20.020000457763672,0.9990009761585237
2018-02-23,NEUTRAL,longbyungi,2538322.607623947,898691.7365578185,-10.593007642208141,1.3910147598799716,0.6410256645383222,18.719999313354492,1.0683761075638705
2018-02-26,BULL,longbyungi,2618776.1049918076,700702.7515569653,-7.759205034643135,3.169553670058156,0.7277137760194339,16.489999771118164,1.2128562933657232
2018-02-27,BULL,longbyungi,2568236.0452579577,627836.5317206259,-9.539370692394744,-1.9299114436515774,0.7594936617176,15.800000190734863,1.2658227695293334
2018-02-28,BULL,longbyungi,2603420.001501032,2603420.001501032,-8.300090981654574,1.369965829583264,0.645508332517657,18.59000015258789,1.0758472208627619
2018-03-01,BULL,longbyungi,2603420.001501032,2603420.001501032,-8.300090981654574,0.0,0.6045339934200797,19.850000381469727,1.007556655700133
2018-03-02,BEAR,yangbyungi,2682924.932055666,1630178.8497039545,-5.499699614081788,3.0538649356920633,0.5340454101780099,22.469999313354492,0.8900756836300164
2018-03-05,BULL,longbyungi,2709599.446861377,1033106.9862317573,-4.560146803017162,0.9942326185501171,0.6125574224875526,19.59000015258789,1.0209290374792543
2018-03-06,BULL,longbyungi,2756774.535601697,987334.2972319173,-2.898505061413603,1.7410355170748293,0.640683411280384,18.729999542236328,1.0678056854673066
2018-03-07,BULL,longbyungi,2742481.117177413,936628.2656327349,-3.401960196701914,-0.5184834029658636,0.6535947495140209,18.360000610351562,1.0893245825233682
2018-03-08,BULL,longbyungi,2760964.8141836394,2760964.8141836394,-2.7509114482032415,0.6739771840343689,0.6756756669679117,17.760000228881836,1.1261261116131862
2018-03-09,BULL,longbyungi,2817032.288123537,757846.5592686369,-0.7760544308135331,2.030720335582248,0.725513865524318,16.540000915527344,1.2091897758738632
2018-03-12,BULL,longbyungi,2844943.957962008,515276.6379931383,0.0,0.9908182435872437,0.8196721119254039,14.640000343322754,1.3661201865423398
2018-03-13,BULL,longbyungi,2707771.798992946,2707771.798992946,-4.82161198940897,-4.82161198940897,0.7604562866326829,15.779999732971191,1.267427144387805
2018-03-14,BULL,longbyungi,2707771.798992946,2707771.798992946,-4.82161198940897,0.0,0.7339449370044174,16.350000381469727,1.223241561674029
2018-03-15,BULL,longbyungi,2707771.798992946,2707771.798992946,-4.82161198940897,0.0,0.6964596818812502,17.229999542236328,1.1607661364687503
2018-03-16,BULL,longbyungi,2707771.798992946,2707771.798992946,-4.82161198940897,0.0,0.7233272989529241,16.59000015258789,1.2055454982548737
2018-03-19,BULL,longbyungi,2707771.798992946,2707771.798992946,-4.82161198940897,0.0,0.7594936617176,15.800000190734863,1.2658227695293334
2018-03-20,BEAR,yangbyungi,2710105.394024226,1511910.4654430582,-4.739585943702551,0.08618137732832043,0.6309148113138864,19.020000457763672,1.051524685523144
2018-03-21,BEAR,yangbyungi,2698012.262359564,1764973.9662522036,-5.164660456359194,-0.4462236668480446,0.6593406317012648,18.200000762939453,1.0989010528354413
2018-03-22,BULL,longbyungi,2561060.0524841435,870548.2689860864,-9.978541218127424,-5.076041046442404,0.671892474239047,17.860000610351562,1.1198207903984116
2018-03-23,BEAR,yangbyungi,2566707.8765855688,2025499.5196077414,-9.780019764458048,0.22052681255744222,0.5141388141194791,23.34000015258789,0.8568980235324652
2018-03-26,BEAR,yangbyungi,2549078.053217724,1919798.2974415338,-10.399709418396752,-0.6868652069318193,0.48250903076245705,24.8700008392334,0.8041817179374284
2018-03-27,BEAR,yangbyungi,2613178.4008629667,1981225.20804204,-8.146577244532727,2.5146482887931976,0.5706133907841596,21.030000686645508,0.9510223179735995
2018-03-28,BEAR,yangbyungi,2575767.960657435,2086225.8989842967,-9.46155710910379,-1.4316068200003973,0.5333333333333333,22.5,0.8888888888888888
2018-03-29,BEAR,yangbyungi,2603217.724240872,1907971.8977579284,-8.496695797631737,1.0656924071852591,0.524704834265421,22.8700008392334,0.874508057109035
2018-04-02,BEAR,yangbyungi,2515412.21380901,1359343.449731613,-11.583066275550113,-3.3729606868540762,0.6009013726893454,19.969999313354492,1.0015022878155757
2018-04-03,BEAR,yangbyungi,2512503.341978145,1938797.7654020668,-11.68531334522347,-0.11564195382753883,0.5080440124315198,23.6200008392334,0.8467400207191996
2018-04-04,BEAR,yangbyungi,2462863.2771447403,2462863.2771447403,-13.430165460657218,-1.9757213454817513,0.5687203688649477,21.100000381469727,0.9478672814415795
2018-04-05,BEAR,yangbyungi,2457826.318737188,2019521.4835529325,-13.607214937974888,-0.20451636330344192,0.5982053997744841,20.059999465942383,0.9970089996241401
2018-04-06,BEAR,yangbyungi,2407519.1465560105,1281884.896488958,-15.37551592824168,-2.046815586506734,0.6335797075835232,18.940000534057617,1.055966179305872
2018-04-09,BEAR,yangbyungi,2392385.6711190203,1904150.1375907783,-15.907458759475201,-0.6285921114537629,0.558399261414958,21.489999771118164,0.9306654356915968
2018-04-10,BEAR,yangbyungi,2431617.2292032326,1757827.2875994071,-14.52846646071948,1.6398509052205634,0.5512172598839119,21.770000457763672,0.9186954331398532
2018-04-11,NEUTRAL,longbyungi,2420658.5173082077,1001724.6381815842,-14.913666030797312,-0.4506758614560291,0.5862237617258383,20.469999313354492,0.9770396028763974
2018-04-12,NEUTRAL,longbyungi,2476832.5388680645,1000703.0228163945,-12.93914483143782,2.3206090887335495,0.592885382198651,20.239999771118164,0.9881423036644182
2018-04-13,NEUTRAL,longbyungi,2529912.45795592,2529912.45795592,-11.073381573103557,2.143056434171098,0.6489994672008756,18.489999771118164,1.081665778668126
2018-04-16,BULL,longbyungi,2529912.45795592,2529912.45795592,-11.073381573103557,0.0,0.6892590525659152,17.40999984741211,1.1487650876098587
2018-04-17,BULL,longbyungi,2566951.325516667,696642.5017637205,-9.771462515714457,1.464037518146899,0.724637704528882,16.559999465942383,1.2077295075481367
